      2012-07-19      2424.32      2424.32      2424.32      2424.32      000      2424.32
      2012-07-20      2398.46      2398.46      2398.46      2398.46      000      2398.46
      2012-07-23      2365.43      2365.43      2365.43      2365.43      000      2365.43
      2012-07-24      2375.99      2375.99      2375.99      2375.99      000      2375.99
      2012-07-25      2360.08      2360.08      2360.08      2360.08      000      2360.08
      2012-07-26      2347.49      2347.49      2347.49      2347.49      000      2347.49
      2012-07-27      2349.11      2349.11      2349.11      2349.11      000      2349.11
      2012-07-30      2335.79      2335.79      2335.79      2335.79      000      2335.79
      2012-07-31      2332.92      2332.92      2332.92      2332.92      000      2332.92
      2012-08-01      2358.65      2358.65      2358.65      2358.65      000      2358.65
      2012-08-02      2334.88      2334.88      2334.88      2334.88      000      2334.88
      2012-08-03      2353.74      2353.74      2353.74      2353.74      000      2353.74
      2012-08-06      2385.61      2385.61      2385.61      2385.61      000      2385.61
      2012-08-07      2388.87      2388.87      2388.87      2388.87      000      2388.87
      2012-08-08      2389.79      2389.79      2389.79      2389.79      000      2389.79
      2012-08-09      2411.70      2411.70      2411.70      2411.70      000      2411.70
      2012-08-10      2399.75      2399.75      2399.75      2399.75      000      2399.75
      2012-08-13      2351.93      2351.93      2351.93      2351.93      000      2351.93
      2012-08-14      2357.02      2357.02      2357.02      2357.02      000      2357.02
      2012-08-15      2331.61      2331.61      2331.61      2331.61      000      2331.61
      2012-08-16      2319.67      2319.67      2319.67      2319.67      000      2319.67
      2012-08-17      2313.48      2313.48      2313.48      2313.48      000      2313.48
      2012-08-20      2301.79      2301.79      2301.79      2301.79      000      2301.79
      2012-08-21      2313.70      2313.70      2313.70      2313.70      000      2313.70
      2012-08-22      2295.59      2295.59      2295.59      2295.59      000      2295.59
      2012-08-23      2302.20      2302.20      2302.20      2302.20      000      2302.20
      2012-08-24      2275.68      2275.68      2275.68      2275.68      000      2275.68
      2012-08-27      2228.20      2228.20      2228.20      2228.20      000      2228.20
      2012-08-28      2238.41      2238.41      2238.41      2238.41      000      2238.41
      2012-08-29      2214.81      2214.81      2214.81      2214.81      000      2214.81
      2012-08-30      2211.37      2211.37      2211.37      2211.37      000      2211.37
      2012-08-31      2204.87      2204.87      2204.87      2204.87      000      2204.87
      2012-09-03      2228.37      2228.37      2228.37      2228.37      000      2228.37
      2012-09-04      2204.41      2204.41      2204.41      2204.41      000      2204.41
      2012-09-05      2199.88      2199.88      2199.88      2199.88      000      2199.88
      2012-09-06      2217.82      2217.82      2217.82      2217.82      000      2217.82
      2012-09-07      2317.18      2317.18      2317.18      2317.18      000      2317.18
      2012-09-10      2326.67      2326.67      2326.67      2326.67      000      2326.67
      2012-09-11      2311.89      2311.89      2311.89      2311.89      000      2311.89
      2012-09-12      2320.07      2320.07      2320.07      2320.07      000      2320.07
      2012-09-13      2298.46      2298.46      2298.46      2298.46      000      2298.46
      2012-09-14      2315.54      2315.54      2315.54      2315.54      000      2315.54
      2012-09-17      2258.71      2258.71      2258.71      2258.71      000      2258.71
      2012-09-18      2235.24      2235.24      2235.24      2235.24      000      2235.24
      2012-09-19      2246.24      2246.24      2246.24      2246.24      000      2246.24
      2012-09-20      2195.95      2195.95      2195.95      2195.95      000      2195.95
      2012-09-21      2199.06      2199.06      2199.06      2199.06      000      2199.06
      2012-09-24      2215.52      2215.52      2215.52      2215.52      000      2215.52
      2012-09-25      2210.15      2210.15      2210.15      2210.15      000      2210.15
      2012-09-26      2184.89      2184.89      2184.89      2184.89      000      2184.89
      2012-09-27      2251.72      2251.72      2251.72      2251.72      000      2251.72
      2012-09-28      2293.11      2293.11      2293.11      2293.11      000      2293.11
      2012-10-01      2293.11      2293.11      2293.11      2293.11      000      2293.11
      2012-10-02      2293.11      2293.11      2293.11      2293.11      000      2293.11
      2012-10-03      2293.11      2293.11      2293.11      2293.11      000      2293.11
      2012-10-04      2293.11      2293.11      2293.11      2293.11      000      2293.11
      2012-10-08      2270.05      2270.05      2270.05      2270.05      000      2270.05
      2012-10-09      2320.16      2320.16      2320.16      2320.16      000      2320.16
      2012-10-10      2324.12      2324.12      2324.12      2324.12      000      2324.12
      2012-10-11      2302.53      2302.53      2302.53      2302.53      000      2302.53
      2012-10-12      2304.53      2304.53      2304.53      2304.53      000      2304.53
      2012-10-15      2294.86      2294.86      2294.86      2294.86      000      2294.86
      2012-10-16      2298.16      2298.16      2298.16      2298.16      000      2298.16
      2012-10-17      2300.80      2300.80      2300.80      2300.80      000      2300.80
      2012-10-18      2336.08      2336.08      2336.08      2336.08      000      2336.08
      2012-10-19      2332.47      2332.47      2332.47      2332.47      000      2332.47
      2012-10-22      2341.59      2341.59      2341.59      2341.59      000      2341.59
      2012-10-23      2312.08      2312.08      2312.08      2312.08      000      2312.08
      2012-10-24      2307.78      2307.78      2307.78      2307.78      000      2307.78
      2012-10-25      2292.01      2292.01      2292.01      2292.01      000      2292.01
      2012-10-26      2247.91      2247.91      2247.91      2247.91      000      2247.91
      2012-10-29      2235.85      2235.85      2235.85      2235.85      000      2235.85
      2012-10-30      2239.88      2239.88      2239.88      2239.88      000      2239.88
      2012-10-31      2254.82      2254.82      2254.82      2254.82      000      2254.82
      2012-11-01      2297.88      2297.88      2297.88      2297.88      000      2297.88
      2012-11-02      2306.77      2306.77      2306.77      2306.77      000      2306.77
      2012-11-05      2301.88      2301.88      2301.88      2301.88      000      2301.88
      2012-11-06      2292.21      2292.21      2292.21      2292.21      000      2292.21
      2012-11-07      2287.50      2287.50      2287.50      2287.50      000      2287.50
      2012-11-08      2245.41      2245.41      2245.41      2245.41      000      2245.41
      2012-11-09      2240.92      2240.92      2240.92      2240.92      000      2240.92
      2012-11-12      2251.85      2251.85      2251.85      2251.85      000      2251.85
      2012-11-13      2212.44      2212.44      2212.44      2212.44      000      2212.44
      2012-11-14      2223.11      2223.11      2223.11      2223.11      000      2223.11
      2012-11-15      2193.62      2193.62      2193.62      2193.62      000      2193.62
      2012-11-16      2177.24      2177.24      2177.24      2177.24      000      2177.24
      2012-11-19      2174.99      2174.99      2174.99      2174.99      000      2174.99
      2012-11-20      2164.88      2164.88      2164.88      2164.88      000      2164.88
      2012-11-21      2194.90      2194.90      2194.90      2194.90      000      2194.90
      2012-11-22      2177.55      2177.55      2177.55      2177.55      000      2177.55
      2012-11-23      2192.68      2192.68      2192.68      2192.68      000      2192.68
      2012-11-26      2175.60      2175.60      2175.60      2175.60      000      2175.60
      2012-11-27      2150.64      2150.64      2150.64      2150.64      000      2150.64
      2012-11-28      2129.16      2129.16      2129.16      2129.16      000      2129.16
      2012-11-29      2115.68      2115.68      2115.68      2115.68      000      2115.68
      2012-11-30      2139.66      2139.66      2139.66      2139.66      000      2139.66
      2012-12-03      2108.85      2108.85      2108.85      2108.85      000      2108.85
      2012-12-04      2131.47      2131.47      2131.47      2131.47      000      2131.47
      2012-12-05      2207.88      2207.88      2207.88      2207.88      000      2207.88
      2012-12-06      2203.60      2203.60      2203.60      2203.60      000      2203.60
      2012-12-07      2246.76      2246.76      2246.76      2246.76      000      2246.76
      2012-12-10      2271.05      2271.05      2271.05      2271.05      000      2271.05
      2012-12-11      2258.50      2258.50      2258.50      2258.50      000      2258.50
      2012-12-12      2267.77      2267.77      2267.77      2267.77      000      2267.77
      2012-12-13      2242.64      2242.64      2242.64      2242.64      000      2242.64
      2012-12-14      2355.86      2355.86      2355.86      2355.86      000      2355.86
